Challenge_Hex,Response_Bit
4B88445A1582DE78,1
84D16F5E71CB19B3,0
3AECEAF85A00D0F2,0
0A8857A5957E8C66,0
83239BA9771AD3FE,1
561C9AF39F021A19,0
737EA52F6D150B06,1
6EB8B0E277B16BE3,0
5E15433B68B1211A,1
7F5EFB6BCDF40137,1
45E49A9E51284026,0
0653EE8561E30FB4,0
71127F4B2DF80502,1
43FFFDEA3BD9B015,0
136D6CCEA535F9D7,1
E6C71F155BED83BE,1
4B6585171519613C,1
8073AA66D7B4DB17,0
8BF160DF8346452B,1
14023A93A4C688EC,0
46C3C90CC92EFE01,1
3A4D45FDED360BB7,1
1E5BC68B193156F5,1
5C387C2A1243E838,1
8BC85D3709CCCF1A,1
5571276B33474B1B,1
ACD3D56F325769CD,0
40018CBE54492845,1
BEC62BBE4D7EC4B1,1
C4BB4ACED0C8DA67,1
D86F4BB4AEFC6EF1,1
30CDF14946434F21,0
9AA1F98BB4A4FEEE,0
234B20FDFF7CA58F,1
DAE13A7FFF9779F7,0
B757EC69C09C3207,1
8B0A4802BD64E8D6,1
42D9C5D7E991E6D5,1
C523B4E9022F46BB,0
482702F04CAA568B,0
58BCE5E4D282D54D,1
FF310F21C87B17D9,1
F220EEB567602ABD,1
D26580C067DFC9AF,0
C1FF94279477D9D7,0
030B4532A7C24C68,0
A772829078D540EF,0
FD411A05833CD4F2,1
F394C60DC2DB6AAB,0
DD8F3007263749EC,1
3A42958B65C2E80D,1
B92C8A723A17D79A,1
35BA5E93BFC77282,0
3BD548637974C90B,0
9645DEC1840D214B,0
8D783178C935A278,0
77FF3C31C1F37837,1
D07C5E53B8F6703B,1
5735773C761E6287,0
15FBF5DCCABAEF3C,0
D88675455025AC18,0
6DC560443016B62B,1
F1224F43C5274F35,1
6AED979FB2AC4768,0
704D628F35A758AB,1
DA5A8BC373315C49,0
07B4E6848EF65EE8,1
23923DF45FEC59AC,0
DFAE180393D797E7,1
4E39F65A20DB4294,0
BCE0CAEFF17FA5C0,0
7FF2E80A027A76DC,0
A8AA454ECF76770A,0
5ACB287DD5949C84,0
39B9C13A56FE972B,1
6CFBF1736B4D3D1A,1
C0AC1C00AF8E26B2,1
C34995FF67432C04,0
B0C5D3D5C7552C99,0
4CB5062589A06A99,0
9642B0525379F279,0
914CC11C05F30BC5,1
083ED925C90D35AA,1
239E5593EC11A44D,0
FA2C9E7927584F1A,1
FE87A6BCF3E00DC5,0
9174F53B548B4C63,0
CC94D15CA13D2600,0
E9EBA9FE9A5E63F5,0
92E9B7659B9B3926,1
641118ECDDF01771,1
619E17FFFAEC8F42,0
F2DD85F63446C0F0,1
104F3FC56400BB0E,1
62ED540388D45FF4,1
798B07573036F6B9,0
542EF29E1BCFB92F,0
F641940591CBBC49,0
A395B8677397D1A1,1
4DFD3ECDE50DEDE5,0
2BE26BD117DEACE8,1
ACC54C621AB444A7,0
2D798F3E8D8B4C60,1
D393DAAD0835075F,0
9A760EA9B063E9A0,1
06DEE37B7D15C353,0
32F194D82FCB0DCE,1
E94DED1E11CA2A0B,0
62C9F4FCF686CFA7,0
34B55B8648A84587,0
4A85E4433BA878D9,0
863ECBE2A8D99292,0
7464D6F211EA2C00,1
5E5FFEAA0EB54078,1
02D3FB7E84BE7E1C,1
53A755812BFCC524,0
E8E977F0DC15C7C5,0
641F79AA692E33B9,1
FD561B27283379B8,1
210F2A8A1C59B736,0
6B1D20B98954FC3D,1
BE3E9A907A6EAAA5,0
639509C4119A7396,1
E75182A4F48138B5,0
34DBDA6BDD9E7B6D,0
DED5C01721433DFC,0
4F4C3F0B34A73F9D,1
D161A3816EA4B405,0
AA2FD9D1B5AD09F5,1
28A5E34D798B2F02,0
9339304B9A8CB3D7,1
4F70B88BF06C69D9,0
33F607309665DF7C,0
B77E5F7A80A233E3,0
757E2B43AF516850,0
33A2CA5F46834CC5,0
FDB7C10701E7CDE7,1
721B770724877651,1
D317D8C91060573A,1
9AD75B94663463E9,1
3F30EA12CEBCA264,1
54323B1C869E8836,0
91B8FF07E9099654,1
7DAF76E7E115D52B,0
7673359775CFF755,1
0A0175E5937D6FB1,0
1752815CBCBF1583,1
A573DC3049B49625,1
EB3CC270E188D3D7,1
58C6B1C674D082C5,1
D7B73862B347F1D4,1
CAD73D36B62E8F02,1
641E7F8C4C25998E,1
D2CC48539CEF5EF4,1
D98F5E83CF5B294D,1
6A40E5CC2CD51392,1
2DF8D4A83FC74CB8,1
9E23FAF9E66414DB,1
6E9C92BABBB5E037,0
627967A3753439C0,0
A8B97820E92C5B92,1
B2D2570A2EF634F2,0
1874ED7D9190C53F,0
B2DA61F764BFC76D,1
0B2D983AF2189128,1
E2B2DE4B3D5CAB0E,0
286E3F0ADEDBAEC4,1
E1EF2DD3461633BC,1
89A92AF3A0CA0F8E,1
AAAA077F4AB946A2,0
11162039EA92659B,0
B9FE60C6B2B302D3,0
E6F8DAC3B8EFD250,0
E8A2F417379E03DD,1
694986717E5533BA,0
C3094F28FE0D40B4,1
1F08F8558D85DDF1,1
5E653990FECD0DED,1
C161B06C1397B542,1
8120053D1AEFFF21,0
C78E0272C43BE7AF,1
68FC0E45537598D4,0
2A32E55373708A7E,0
3516567D40B55023,0
0B6D35D7818D72AF,1
06D6FBA776509BCD,0
A38CC35F12BCF090,0
ACF59149B1C9D0DC,0
763F56ACBFEEB533,1
57F9F3A761936947,0
663B4427BEF7110A,1
31C46EF9DB13F2EC,1
09AB99A3658C72EE,1
4027B28302BFAF1C,1
B5878D331D5BD8B0,1
22F06403EAC97D37,1
AB987D9353BD8128,0
76D8CBC7BFA93B6E,0
761B7E117C192E61,0
1521E8251177FDD5,0
A832A2288C65D01B,0
B6AD478C3E06F427,0
700EA842F334685D,1
78858B6D23E7CD20,1
4775D7ABD2077BC4,0
294F513FD770A46E,1
D6A7AA062BABBA12,0
9B639A38049FFB5F,0
2D5F60D919BB5BF0,1
1FC8628D4B4D1079,0
BDCF6FD488DF12C1,1
2B1FC2AB640EB68E,1
ABE05B2213DCA154,1
02DEB2E6C37A927B,1
45F3DC5AAD68FB45,1
70CEF646274B8B98,0
2D8D7DB85BAB96CC,0
B6E3B91B3777D823,0
E4872E7708D16094,0
8844BC0CACCFB130,0
712AB8EB3756B005,0
0C39BD0EB25DB530,1
A2819FCED624F055,0
85DB19D7CFBF3D39,0
A99C37B3A4195FE4,1
A8F8687BB766AC85,0
1A50A93CE5A2709D,1
B0BA8FE363FF910D,0
71A91C814EEE5680,0
9923FC7A0D6B160F,0
0C754A170131C601,0
609CFE40C5BCA449,0
33A51AC6C461994D,0
3FEC5325EDC72F12,0
E8A442385FE8B710,1
3332432B3D10FA95,1
041B1878176519E7,0
072759406BF36656,0
03BA33A0FD42269C,0
D20E0734564D46AA,0
AE11D3C23130DC8F,0
102C01A3AB404598,0
F570543638772265,0
18BAFCC9E1DD7FDF,1
D5DBCBEECC0338D3,1
AA03081BD4986A31,1
B958D1532AFA5F6A,1
0B44676D2AC39BE9,0
833334F66A6A0149,1
D0CCC1A51B912ADC,1
529B20E053BF8B10,1
A07513728FE2C74F,1
9FEA97CC30862FE3,0
EF30141D3505C563,0
6522E8B98AAD0665,0
6D899035F05D45C7,0
3B7F19981EED0236,1
1B1B4CD736BA4918,1
52C83BFC5B48961F,1
03D6AF3F2C727675,1
A76C11CB66F29D1D,0
0311362650F51E97,0
3677F5B463A1BCAA,0
38583966757256F6,0
A8702D9710E67176,0
4748FFB3D0A96757,1
9FB886B2A662CB92,1
0B3F953A5E75788F,1
E2AD828B113C9F25,0
693DA46C37F39AAC,1
C47DD6784D315923,1
7FE436D1994F7C31,0
FD8FB938FBAC9ADE,1
B668705D1A10748C,1
CA90001C8943314F,0
EC16DDB7FD93754A,1
91B76C45D9B81389,0
407F26542BE4BE9C,1
18412E07F5834C69,1
5308E1F29990E4A9,0
A180F402FB3E127F,0
6379064FB241B95B,0
ECAF8800AD8AE364,1
C57AE3FFF8ED08AE,1
2207CB65B197AED1,1
2CE27EC9550100BF,0
C2FFD690A2A6861A,1
B00832DAE24BA9D4,0
FA5F9E725166488B,0
AA97435DD9FF74EB,1
114890547B6CE596,1
0484A1B355C974A4,0
E97F995D9BC8D6F6,1
72EBDE4E95C4FAB0,1
82D29BF861E3178B,1
BDE78473A3FDD59C,1
80E022C83B803C61,0
B462931F966456BE,1
03671560FD06875B,1
056E3D783B8C0F84,0
C249F59A9DC906DF,1
1FC22517E593562B,0
3C8478214F10B422,1
6DB2094BBCE7E298,1
3E59034BC1DADB7D,1
1452E1309EA8FFE3,1
2336D60B0F571D6B,0
7FAC89FE5FE0C7C3,0
33B70B634BEEF160,0
6031046126D3E222,1
A45CA94A345298C4,1
3CF1C29E09B4413C,1
B9ADD00AEC648A9B,0
FD11B3FF991B749E,0
71980A55F224F64C,0
E098D2E3BD3FDB62,0
225F52AB542504B8,1
514A36BF47334B73,1
C976EC61A4C31AF7,1
0A23B722C2AFBA28,1
CAB214388557EC6C,0
6A367425FA41DD2E,1
D00DCC4FA5E65EC4,1
C0241AC149D83188,1
3AA066940610C42D,1
BB9D92C0D8D0B8DB,1
57BD0CA854CE20EA,1
34B0738E3E040782,1
0DD7CAC28A1055C5,1
EAECF4E0E81909CE,0
FD063A58AA3DD585,1
CD2BF2063F931507,1
B23F4738AFF628BC,0
38F217F0B8314C26,1
DF69A5609BAA0785,1
857F2F3E61A90FB1,0
2EFCD60C5256CD59,1
A1396D49713E9035,1
108ABB5C018C0313,0
7DDC44F5DEAF9631,0
F42323D911EA8815,0
0D56E00031456A6C,0
FDF48930A265DF65,0
F032C262243B7101,0
2024C4073447C34A,0
2C7604C1177D8B26,0
8C813E5397B6A461,0
CB946541D4CAE432,0
3451CF94EE8B46D3,0
81E6935F3C7ED208,0
6D1E0D7D140296EE,0
77922D9EB998E2D3,1
2A064FD24FBC0984,1
3291BC95B8BF9CAE,0
6C8C5D0E3EB366FD,0
9B1911122D2AE08E,1
4D9802023FBC75E0,0
93906193490CE315,1
F7BCE0EF72C1E68E,0
338F0430A2B6EDDC,1
DCC7EB514598AB17,0
7B2E00E6C8028D0E,1
F37599AA147BED20,1
5C0D8FCCF8F960BD,0
60B217F965F35984,1
7880ADC62AF2B718,0
6C35E33C70FE05A1,1
9C014262815ADA5D,1
6EF54CEEBC243F9F,0
27E7A6BDC2A49FD8,1
F42973F5D1D18E0B,0
7B64665CCB26A809,0
C30DCC74051256B8,0
6D69E88C61A4B230,0
154EBF91DAA282B4,0
E80D9169C24489E1,0
4CDBF99EEBE98DD4,0
8985C98D985DEFC4,1
8D87B7BE271DD0F1,1
2CFAA174BA059E68,1
61652FD341DDDEDF,1
4E4C01F676B1D8FA,0
48817B98741F5545,1
8FE88B776009A05A,1
7B189D5D9B247A55,0
554ED52C126AA315,0
B701492522FBE906,0
321A6D71782152E0,1
EA879F65279C058A,1
0111FA05308B5146,0
DC956E3103491B41,0
BAF9706D802DDCC4,0
5FCF5C22B9B03C1A,1
6790EEE07DCFE924,0
6A7330B3ECFA1700,1
6507C321F0B6844F,1
BE006CCBF8723487,0
625046C05F866C8E,0
4ECCB0AB7D5338CA,0
FCCE3EF8A41BC4C2,1
123C6A29969B6B4B,0
E28F553768A64D97,0
FE12ACE509F08F24,0
1FDDC20AEBEE30CF,1
EEA00AF96283F50F,1
299094C090CBB982,1
C350BF4F31B8F079,0
F5044D156FB138C2,0
C571F9AB41589D90,0
C0676073E9C000F0,0
593C73F2B8E51141,1
B589717E8275B18A,1
A28E08417D165228,1
5E411475B040D75A,1
0EC5BAD7B24AE6E3,0
62A53193A6A1CC2B,1
6C8DE840ED305556,1
3F2DBF97BC547D54,0
7A4C38EF3E0AD66D,0
EBE55CC408D57CF7,0
5C85A58CD0290D6B,1
B4E10C33A1861DE1,1
073BCA43AD2A3A7C,0
AA69B7F7B28D7CB8,0
25DBBE8DA5349425,1
9AFDD46442E6918C,0
F1BB5D9B7499BB6B,0
25B9DE82AE5A5F99,0
3F56938141190559,1
940E35219A26755A,0
A9A0758EF3A7BD25,1
29534EA7D76D9612,1
1DE20F2D03288B00,0
17A15A60C55E6EFB,0
B62C09BFA4F73A30,1
62649CE8EAB8D5BE,1
B4C0FD1865CD7FD1,1
F9619AE2960E9C1A,1
1491B51DE6A7A6B0,1
E8F26D6384BED7ED,1
E041F0A33056B87F,0
2A736A676C461D48,0
6D4772F8D46A77AF,0
B11C377F40BC2B56,0
802A63CC4D5E42E8,1
887FE19CF7BA19F9,1
E2FB8D66A8928AD4,1
960952EB61FE6F28,0
BBE30FD24ED7B3F3,0
C0A15DBC695F34FF,0
ECA04629E05BC7EA,1
DE922CF1BA47680F,0
1BF962A516C068E8,1
9296AE08A2DCB574,1
CC2B2F49C6D53A90,1
D0713F73582A2099,1
44DE950F2488DEE3,1
35A37765BFACC63E,0
BF8FF33EEE1595CF,0
B2F240E365E1605B,1
01A4C2D14EDFAA12,1
2B1C2D3DFCADB3FD,1
7DE1936BD0FEE4F1,0
18CC84170067743E,0
C614101711E121C7,0
6AF7895BB241CFD3,1
6AB62DBF8663E8BB,1
49D0AAC1A78EB37C,0
6E52B671BBA8A7E5,1
2D28A2A82BAEAFC7,0
2FB7E9BD5FE92750,1
2263960AB43C6FEF,0
7C89617D32B1792B,1
80AB4B7F2E968660,1
1C3892E8F2CFCD63,1
912CF322735E8153,1
366B3575D07A9518,0
3370DC1D2F85F99D,1
BFFA7A4F0F1972DB,0
CF2654892EC75A83,0
311F5D4AC2589DE2,0
FBA26C214264E318,1
DF223246E6FB61D3,1
70D3B5F768A69E71,0
E9B87E7AA0786A1F,0
1BF43B9F9FDA15AC,1
A2ED50B9DE4CF8BC,1
146E6A4F2A873E02,0
15F0E5EA4B0A4742,0
1FEB21C760B2D14B,0
107380CB46D9E34D,1
07983BC0579744BA,1
3C1A8CE295ECEC2C,0
7C35B2747A57772B,0
C2B2547DAC3CEBE3,0
026F05F619CEA0C3,0
441DDE330FA1659F,1
F488E328C075E119,1
AA528F8501D99B33,1
CA097B17951B2503,0
0AB74B5DFCD49681,1
3608937418CAA0A9,1
CAB285DC85B7B774,0
602BA25601DBEB73,1
852393D79A5D376E,0
F6496CDEFCA54576,0
440DD09FC2E8BFC2,1
7C65A804EE9FF73C,1
C1C4F6187925B7D5,1
9AB8180F56479889,0
562827686DF0AC3C,1
AE8E60755EEBC618,0
57D3EC63E3E103BB,1
50B281C0FFDBA2EE,0
3D563B0ED11CE5C8,1
5C784CA4F0E4CA0B,0
660237EDAA429203,0
9C5DFB8D60E12973,0
F9AD97AE0EA761A6,0
DF8200B85B24BB54,1
CE67B962548B9BB7,1
00CA280F19A53942,0
DEDBCEF974F8A913,0
66DCE997B2C454A4,1
D5DE293BB9A807BA,1
ECCF3B91E35209A0,0
0692FE02238C8712,1
1F76043F9A16B853,1
87D75309DE772156,0
F378CB94478B2F00,1
C05E5ADEB3030188,1
3FA029A6D0A73B72,0
73B0E73D5E516BF8,0
AFA9D02C9E4C4BE7,0
DEAEB0C0A8AC1AB1,1
83D1677A79A6AB72,1
A904BABD69C2AA17,1
00CD11A8301C8108,0
A358C4D3FC76627B,0
F122D458F521CF35,0
527A9F7BD007CD41,1
A23F3ABF0441E22C,1
DF9967265C366F5C,0
F8378BE20BB68D75,1
BC5E3E2FCEBC1BD7,1
AD8CC85C53559E80,0
3BCA7FF671BE0C72,1
7C0A8F909B54D227,1
BD3C83C3667139DE,1
CB40FCDD9CD2DA08,1
592C6A0E14D49D3A,1
F067DBA16D8BEBC3,1
F104AD27EE75B34E,1
79E3202EEE4BD350,1
A888E7AFFCA39BAE,0
B3126A11DB6AE7DB,0
19B7775FE7BB5E42,1
628616F4BBF9A04B,0
9B6FBE204B3A9A83,0
B641D44931F09021,1
DEAF0FA924A63A6C,1
E050DF248522496A,1
C8ECB64192678E10,1
B7776609DB576A7F,0
08207D4E812FDD98,0
7F78042820BB859A,0
164B85F0CBFC721C,0
D51528AF4D25298F,1
FF0DD3C2AC4DCD33,0
FCBA6C808C7AA939,1
77806788DFF1F5E3,0
E57B084D2B0582E0,1
F47E3CA0723FD85A,1
7B6F65DF1D9D1D80,0
8A693650A9A2E9CD,0
3E4C943A3DABBA61,1
2BA17F78362E17D4,1
F1B7BD1EC0D52828,1
B32D3C81A8E50E05,0
1B000F9F16E500E5,0
FE4CEFED6F552C9E,1
077B1426B73C62AB,0
EDD32BE929052DD7,0
53958E5CEDD0CE02,0
622C636FE713F930,0
47C58839C42CD0BA,0
B81BDA1D386A9050,0
AA7A907D41F3F1B9,0
F395C21379EEF2C0,0
ABAC8660E5C345FC,0
AA5CA8CD1F835B8D,0
EC38704B22C0EEE9,1
A23036D288D7D47C,0
7DF102C2B9B4C225,0
CBA88A28172730D8,0
55327432B118CAD6,0
394B5D35DF377FF8,1
9372E80DEE892190,1
EC814510C42EAFC8,1
108E04AC99C6207F,0
57DDA51EA4DC4D4E,0
E900B66F6083BF88,0
BE332380B7AA53B6,0
B99B70D6BC6AA8A7,1
A767472661B3D8F3,0
C8FB2050A460CF44,1
F75C07518FD8ACB4,1
6FDCC21BDB2C0EB7,1
3BBDF80CCEF66A14,1
4253FB27393AA0A9,1
4A7D6FA11D9DDB86,0
1C8390BA1672380E,0
5719D3E416D1D768,0
979A7368BD96BB0A,0
302B0401EFED098B,0
F1276A5CBE9F44CB,0
92A593C81DB92330,1
209E6E485E24038E,1
50392A8CDA73DAE0,0
61547769F43DD740,1
BCA6A6B093B0D27E,1
4F908490006E0070,1
970E287A0FD7B0F2,1
309A8327891D47FE,1
635D8150D8DCC3A5,1
6C778135FAD76AB7,1
C572AA5B51D41F72,0
CC2A261D5D7233DB,1
EF15B821ADE6BF3C,0
2055ADECCBEBB43F,1
A9EB0BF9850E6D30,0
973D18559A039D06,1
1B49371038DE44F1,1
025A2DD465333140,0
DA3465D989CD90E7,0
50E08A8175EA1023,0
D0EF1299250B1C5A,0
4BFCA0CAF1613BAB,1
380A1BB7D653D4BB,0
AE133ADC7FF5088E,0
25BDAB1474AE4B96,1
488C6EA499F9A338,1
BF3F51D52557C82C,1
D9606AF0AA546C79,0
D3E78237CD2174D3,0
08CAC260B3F5A21C,1
51F4A72499503858,1
809BD8134F13823B,1
B04816FDFD869A13,1
4600FC5F1F9B5662,0
D900DA4BFF317846,1
92EFD363B4DEA4A4,1
A18E44407A70BCF8,0
37387270D424D9F3,0
4A9F6C5C7EB9FE2D,0
F76C432EB4428CDE,0
0F0E5767606FFA15,0
CF69EF2DFB2C2C83,0
27177E595548F613,1
B77DFF3AD3F04058,1
D91B1CB635EABD3E,1
EF36FEB1BB8F7B2B,1
399E4D08CF7798CC,0
BC5882ECB34DE663,0
EC5412B40D74FC38,1
C6AA7991DD8CF1CA,0
DB55DAF52DD4450C,1
BA3696CC7CCD1AC6,0
4C91EF0E644D852C,1
D0A4A31AFC00F3E7,0
E9917F60A8C4A0CA,0
28C0E305D9387DFB,1
05855672FDB651A6,1
646CD3C18C45FC9E,0
6C24DCAA566082E1,0
793228B9AD8AC4BC,0
592AA87BFD853CF8,1
643058D9C1F98E90,0
126301A0641CB619,1
BA0C96E28720D00F,0
4849032C48754D16,1
EC4DE885B245B7D9,1
B37BDB9931F18F8B,1
8C4A62BADB335860,1
18E9EF7764CE4589,0
52CB8F692182B518,1
CA9128FBC0948932,0
DDA8B3919494065D,1
0DDB0654CE192F51,1
EF4055DDD98D213C,0
4DD7CB5CB5A78756,1
A79617C47520D99E,0
93C0968729E7E176,1
711F4AE4233731E0,0
7B814CE1B22A2428,1
E5B015B44A84525F,0
35B33F5425131CD4,1
CDEA6F5237D7CAB3,1
32167340BF95FF33,0
A6B78891BC3DDBFC,1
5CBAD41002568225,1
DB2C1379B9D859F5,0
1A1940E4935FE6E2,0
C9167A93ADA63C4B,0
DBC21E42FD0D4CB1,0
6065F5CF25C978B5,0
FB924354F34D4B13,1
ADF01FE06D572692,0
2B10A823D7770933,0
0E6BBDE0ED0D6017,1
5B078B1118969587,0
794FEBEFF96277E5,0
F1EFA9632DFC6B9C,1
1E0A71570D6ED01E,1
83F38F4EFAF36AEC,0
56A701ABA66CCF43,1
6F0EEBEF97E89057,1
260892D6F84006F2,1
B8F91075A08145D2,0
3EB862C6676C269F,1
1E69D7EF08B3C111,0
658A83773DA8B37A,1
4D7D10F37D169638,1
989DA530B01FB9F3,1
2C281BBDF45DBD91,0
BEC5715CA71DB3A6,1
C69E17C960185B17,1
FDBCEBDBB119779C,1
ABB558E1CB9A6ED5,1
16F0C19CA894B11E,1
76B35303C7195DD0,0
D1753CD1DD69CF6B,1
61D15DB2A67AC70A,1
A1E09BF146748EE4,1
71F34593A737D19B,0
02F860445E08E249,0
1DDB4F151EB85863,0
1F3EC5721527B2AC,0
A43366C97D3D6B72,0
E8920B25AB35F75A,1
399557CB827EE0B2,1
963BD56405E514FF,1
FCC2ED1892AEF13C,1
7AC067A69297EAAC,1
B198047F4612D424,1
1834A40DBECFDDED,0
97C6EB3CCB5A1C0E,0
624B31D72E5C58AD,1
FFFCFF637BF3F8F5,1
B3E6922DA5044925,1
4C618A436F041C76,0
200F7ED09248C8C8,1
534234CF1974FB71,0
B6B9824010416CBC,1
DCB9D394E8AC64C4,1
899A5349CB93DAB6,1
67C3BD9E2F54F0E5,1
B363D272D0181CE6,1
64CFD9B9050E1961,1
D1453EB78E59F579,0
C891C9C689529C51,1
87B3D329CFEC1804,1
105DD35C7D127B6B,1
D64F10B584D6B400,0
89FAB5CC95B04F8A,1
D19EAF98B6B84329,0
A6D5DAC6CA41E052,1
C0E5EA1A1FC45171,1
351C586AC0C3D59E,0
A898DAC4F736DF7E,0
1E0914D2E5C943B1,1
DCAC41F82E4001C1,1
B1F9AB31995EC9DE,1
015CE9F42E106355,0
727DDA848E023EF0,0
5075B55ACCEE6B1C,1
0A0549501F7FE5B0,1
933882B320FA15B7,0
A71372AB34CB7B9A,0
167B6EA029451370,1
41BB0E0D8FFFC06D,0
C0C91CD8D9F8A24E,1
15A905B408F61B3F,1
1FED7603FADC9704,1
4C6F9A458192EF8F,1
F75DDFF45D123E9B,0
2BEE2FFF8B5F93FE,0
FA236DBB6C4D1774,0
A87D21FFF1FA7E6A,0
3F9304FA00059B9D,1
0BD18D4A4CF41EDD,0
F21F9823F23B1EFB,1
E79524EB84FA3889,1
4B1C0DF3C865B35C,0
88BAEF4AA8BE8D1F,0
23CD8A4471E64BCE,1
7D8DA92B93BAF4A3,1
501C93A3B1F22BE5,1
E92915A385CD74BF,1
FF2E1955FC6BC66B,1
9B2E18C05A24591D,0
82B60C8E89C818D7,0
B01C337E35B80AAE,0
A9A144751958A981,0
0B73CA1CD1DC01E5,1
096765693CB29BF1,0
24444F6430259856,0
DB2865DA4CB9BE7B,1
371831F3D527189B,1
225B74ADF519AB52,0
8D5480389A262279,0
977F199A374E6538,0
470367F75BEBB1C7,1
BAA6961C20E4DBFE,0
6C092D0A9F4FE355,1
8CC2E0F013093C17,0
42BB8F6341458ABC,1
A65741DB61BC7C56,1
29CF4C70E75641E0,1
74C0DB3E666A4A82,0
F1DA833D15502390,0
AD30C94B4111E681,0
F0B0E7296CE34D67,1
24ABA2A0B1CBC263,0
3429CE3B89310697,1
A12B61AE12101787,0
44F760A8BB909511,1
A214245CFECFDD72,0
A54427ECB261AD5C,1
B6E5DD9A315007D2,1
904ADA375F44B716,1
A5D453C4A845FEE9,1
82ECE8AAD20CD375,0
29FEBA149ADDA7C8,1
D25244876B709287,0
50FCFDAA274B369E,1
C9AC376CFE11230E,1
610256376F023006,0
F6C9DD3806A2074C,1
3F5C022A9A86013D,1
4526ED6213D8A6E6,0
880E6DDD1FE72D21,0
AF1943901C285022,0
6822D1288C61E59F,1
5450C61F10E2B676,1
16C702A1A3E2AC17,1
E8C44E4C5CE1BCC2,1
C72FA86E55616496,1
2575DBD145F3E8A4,1
CC501BEADE6D4E25,1
460DB75139CBC41A,1
19130B900286675D,1
FABF8AEF608D4B54,0
38E3C67DF8018A19,0
F3A80AA060EE0CBC,1
C8613AFA1AE17565,0
1F9DECCDECF678C0,1
86C71C162CFCBB3F,0
E0218CAFBA73AA4E,0
96BD5E9F4E7A081E,0
CE8A5306D2438D1B,0
1875589A7D57A51F,1
595186208769EE24,1
9278F380B3510DDC,0
4830EFFEDD8ABF0A,1
4563CAFE8D31DF34,1
195C663B9B82F430,1
0C475261E585A0A5,0
516836122BB61A4E,0
C07ABE48F24E7FD6,0
2E408D5763BA6C3D,0
CE5B961F585D4011,0
AD851456BDC5A633,0
C9EB597BF7CEDDC4,0
8D3A5B2D881C5211,0
E1CC233C9838D168,1
6714272AD9815A41,1
97A1A2F67A139E90,1
4251D2F020A89260,0
AFC8D769026E6D11,1
B695C2BF837905ED,0
A8560B7427CE46CE,0
248607C22059AD46,0
914BA9BB60F91495,0
44725AB7BC44A417,0
EB1EFDDC0D888933,1
A3A22F35B9B513C7,1
5EC2322FF978D269,1
C70C15E3B51EE0DD,1
AD9F835F3FC5C786,0
6B1205AA9BD3F580,1
75318081B4EFFA29,0
705FAECD2EDFF02E,0
5A9FD637FC7AA2DC,1
77FA7BBCCC68753E,1
496D036A8092189B,0
F3DEA9DC469C558B,0
8545B11F6D820335,0
B7ED70CFF111BE9E,0
EC7EF0ABE1A29FFA,1
3A9048CCD063D3E7,0
A2B8FDCC4E20C377,0
1641D960DBA0BDEC,1
4E3FD50BF28C635F,1
C544A04968115A5C,1
D862042E500F86B1,1
A27A2BDA1713742B,1
13A22A821458771D,1
3D730C3BBADE33A0,0
17F85F5BF1E2CCE7,1
9347F4862A44DA88,1
15A75ED90EB2858F,0
492D85A7BE501500,1
EDF98B8D8DDD6A3E,0
CEEFD2C97E2B73CE,1
02BCE2E0DFD5988E,0
F2CA2002F6508852,0
AD5209E76C8A30C1,1
EEB47B07823901C4,0
22ECF870BB15894A,1
7F7029737ACABB76,1
AF64257283D7CAFC,0
AD411244FF79F0F4,0
884BFA8CE3593EE9,1
1FEBC9AFB2A86456,0
038EF7AF67CCFA38,1
30AFE6139DC4F583,1
D4D6761CE92FD9FD,0
01DDC628BEF46F0C,1
6CCB6AE1B6D331CA,0
88C982ECB3DD0CFB,0
5855E4A0BFEA3D2A,1
FE85544C3E859C67,1
A942B4D7BD2DFFFF,1
EBA332B1F36C1C45,1
FFC977E4D2C7F176,0
F1E7ADA0E15D6E51,1
AF1FBE1687324F52,0
0AD7D77C9BF41CC6,1
72DADC219B7CD539,0
2B24EF63F6F32192,1
EE20A0B5ACAD7C07,0
C3828725E1C63384,0
E75F58BA86052BEF,0
2CC09F87399E1823,0
5DF70CC1133B385E,0
22212E52D6E38103,0
5A71504B8380D397,1
0D08367EF3D5F737,1
7ED99A6B6C3786C2,1
2BA4D656610C5ADE,0
F8401EEA5F8F8538,0
568474571CFCDF01,1
ADD71599E9FEDD48,0
D4EC05953FF09D13,0
D9CC86568A03BE43,0
DB992F51C433B3BD,1
4A41AED81E2C6D4B,1
7BAE0F3B4C96EDC2,0
43C6B5324B25C483,1
00926D61368B7D68,1
A194C7B1BCEF40F8,1
64C46086919FA02E,0
EC4D6C0037ABAAF8,0
EDDA16774E08AB81,0
F589DE14EEE06433,0
83F9B580A499EB92,0
E4B70864D362DEA7,0
EF7751240911E215,0
E47A7B03768AE6FB,1
D92D95199E24C724,1
0EB81B177CFF07E3,1
0182144D5B120B1B,1
75D9C07C9D9363EA,0
4C60B543541BF89C,0
1B6F1A9E5A98B715,0
59875C7D0151CCB0,0
B8F16861E3E3E73B,1
66EDEF302FA80808,1
0244E4D75AC2A176,1
6E4928AC19F145CC,1
329245BA7DF6BC1D,0
8772DF4A15B1C4A6,0
E604BFBE83AA622F,0
6924E24827599511,1
E9C184CE1FB426C0,1
01C4E2297CC70B17,0
C4FA84A427D764CE,1
